Created,Region,System Name,Body Name,Discovered By,Comment,
2020-07-05T18:03:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Ubenn Hadd,,
2020-07-05T18:11:17.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Ubenn Hadd,,
2020-07-05T18:14:10.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Ubenn Hadd,,
2020-07-06T18:47:19.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T18:47:33.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T18:51:36.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T18:51:43.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T18:51:50.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T18:59:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T19:00:07.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T19:07:54.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T19:08:04.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T19:11:11.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-06T19:15:01.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Sam Gram,,
2020-07-08T16:22:07.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,ObeyNO1,,
2020-07-10T15:36:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:36:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:37:01.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:37:01.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:38:40.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:38:40.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:41:41.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:41:41.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:43:24.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:43:25.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:46:00.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:46:00.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:46:07.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:46:11.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:52:31.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:52:31.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T15:52:33.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T15:52:33.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T16:00:26.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T16:00:27.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T16:00:37.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T16:00:37.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T16:00:53.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T16:00:54.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T16:09:40.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T16:09:40.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-10T16:19:00.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Dekason,,
2020-07-10T16:19:00.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,asw,,
2020-07-20T10:54:20.000Z,Inner Orion Spur,Synuefe BO-G b44-6,,alterNERDtive,,
2020-07-20T18:00:21.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:01:23.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:12:38.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:13:38.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:25:01.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:37:38.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:40:46.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:40:54.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:41:05.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-20T18:43:57.000Z,Inner Orion Spur,Synuefe IL-N c23-15,,BlakeA,,
2020-07-21T13:05:41.000Z,Inner Orion Spur,IC 2391 Sector MX-T b3-6,,KuromeAnkokuboshi,,
2020-07-21T13:10:59.000Z,Inner Orion Spur,IC 2391 Sector MX-T b3-6,,KuromeAnkokuboshi,,
2020-07-21T13:17:49.000Z,Inner Orion Spur,IC 2391 Sector MX-T b3-6,,KuromeAnkokuboshi,,
2020-07-21T13:18:05.000Z,Inner Orion Spur,IC 2391 Sector MX-T b3-6,,KuromeAnkokuboshi,,
2020-07-21T13:24:42.000Z,Inner Orion Spur,IC 2391 Sector MX-T b3-6,,KuromeAnkokuboshi,,
2020-07-22T18:36:23.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,D. Walker,,
2020-07-22T18:36:31.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,D. Walker,,
2020-07-22T18:55:36.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,D. Walker,,
2020-07-22T19:29:46.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,D. Walker,,
2020-07-23T03:56:51.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T03:58:49.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T03:58:54.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T03:59:06.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T03:59:35.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T04:00:31.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Ahbahl,,
2020-07-23T04:10:14.000Z,Inner Orion Spur,Synuefe JZ-F b44-8,,Ahbahl,,
2020-07-23T04:10:37.000Z,Inner Orion Spur,Synuefe JZ-F b44-8,,Ahbahl,,
2020-07-23T04:10:40.000Z,Inner Orion Spur,Synuefe JZ-F b44-8,,Ahbahl,,
2020-07-23T04:10:47.000Z,Inner Orion Spur,Synuefe JZ-F b44-8,,Ahbahl,,
2020-07-25T19:17:58.000Z,Inner Orion Spur,Synuefe FF-P c22-35,,Jadzia Maverick,,
2020-07-25T19:18:04.000Z,Inner Orion Spur,Synuefe FF-P c22-35,,Jadzia Maverick,,
2020-07-25T19:28:14.000Z,Inner Orion Spur,Synuefe FF-P c22-35,,Jadzia Maverick,,
2020-07-25T19:29:12.000Z,Inner Orion Spur,Synuefe FF-P c22-35,,Jadzia Maverick,,
2020-07-26T11:52:29.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T11:55:36.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T11:55:44.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T11:57:15.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T12:00:14.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T12:09:10.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T13:48:08.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-26T13:52:18.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Azhorra-Tha,,
2020-07-31T22:46:10.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Terfelus CZ,,
2020-07-31T22:46:23.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Terfelus CZ,,
2020-07-31T22:47:01.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Terfelus CZ,,
2020-07-31T22:53:56.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Terfelus CZ,,
2020-07-31T22:55:09.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Terfelus CZ,,
2020-08-01T03:30:51.000Z,Inner Orion Spur,Synuefe RL-C b46-6,,Jack Wilmslow,,
2020-08-01T03:41:11.000Z,Inner Orion Spur,Synuefe RL-C b46-6,,Jack Wilmslow,,
2020-08-01T06:26:48.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Jack Wilmslow,,
2020-08-01T06:30:09.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,Jack Wilmslow,,
2020-08-01T07:32:55.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Jack Wilmslow,,
2020-08-03T09:36:28.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,The Presence,,
2020-08-03T09:51:53.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,The Presence,,
2020-08-06T21:18:32.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Lyuking,,
2020-08-06T21:18:37.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Lyuking,,
2020-08-06T21:19:42.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Lyuking,,
2020-08-10T07:25:29.000Z,Inner Orion Spur,HIP 36823,,Reinforde,,
2020-08-10T07:41:10.000Z,Inner Orion Spur,HIP 36823,,Reinforde,,
2020-08-12T08:24:51.000Z,Inner Orion Spur,Synuefe DK-D b46-12,,EmulatedPenguin,,
2020-08-12T08:35:53.000Z,Inner Orion Spur,Synuefe DK-D b46-12,,EmulatedPenguin,,
2020-08-12T13:18:34.000Z,Inner Orion Spur,Synuefe DK-D b46-12,,EmulatedPenguin,,
2020-08-12T13:44:12.000Z,Inner Orion Spur,Synuefe DK-D b46-12,,EmulatedPenguin,,
2020-08-14T01:32:34.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:36:49.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:37:03.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:37:09.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:37:33.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:37:55.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:38:13.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:41:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:42:17.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:42:49.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:42:58.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T01:43:09.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Graywing,,
2020-08-14T18:26:56.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:27:07.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:27:17.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:34:48.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:34:53.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:34:57.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:35:01.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:35:12.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T18:35:50.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-14T19:13:10.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,Elorc,,
2020-08-19T18:33:18.000Z,Inner Orion Spur,Synuefe FU-E b45-5,,Falcon-Screech,,
2020-08-19T18:33:23.000Z,Inner Orion Spur,Synuefe FU-E b45-5,,Falcon-Screech,,
2020-08-19T18:33:27.000Z,Inner Orion Spur,Synuefe FU-E b45-5,,Falcon-Screech,,
2020-08-19T22:49:28.000Z,Inner Orion Spur,NGC 2451A Sector LX-U d2-25,,NomadRomeo,,
2020-08-25T20:16:10.000Z,Inner Orion Spur,HIP 36823,,Reinforde,,
2020-08-29T02:10:54.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:33.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:38.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:44.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:51.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:54.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:22:57.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:23:01.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T02:23:08.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,darkzide,,
2020-08-29T10:30:16.000Z,Inner Orion Spur,HIP 36823,,ariesdragon,,
2020-08-29T10:38:23.000Z,Inner Orion Spur,HIP 36823,,ariesdragon,,
2020-08-29T23:26:48.000Z,Inner Orion Spur,IC 2391 Sector CQ-Y c16,,Darwin,,
2020-08-30T17:13:37.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,surface detail,,
2020-08-30T17:14:37.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,surface detail,,
2020-08-31T00:03:08.000Z,Inner Orion Spur,HIP 36823,,kingpin123455,,
2020-09-04T23:55:13.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,sorearm,,
2020-09-04T23:57:11.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,sorearm,,
2020-09-06T05:24:39.000Z,Inner Orion Spur,NGC 2451A Sector RT-R c4-19,,black llama,,
2020-09-07T22:48:15.000Z,Inner Orion Spur,Synuefe AS-H d11-9,,black llama,,
2020-09-13T16:06:37.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-13T16:11:37.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-13T16:14:24.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-13T17:05:11.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:06:56.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:19:28.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:19:48.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:20:38.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:20:56.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:21:19.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:35:53.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:36:34.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:37:19.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:39:07.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:39:14.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:39:18.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:39:35.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:39:42.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T17:43:00.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-13T18:02:27.000Z,Inner Orion Spur,HIP 36823,,Rogue Roxy,,
2020-09-15T18:07:53.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-15T18:08:00.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-15T18:13:54.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-15T18:19:34.000Z,Inner Orion Spur,HIP 36823,,Shamanist,,
2020-09-18T00:50:36.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T00:50:43.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T00:55:04.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T00:55:09.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:02:27.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:03:34.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:03:38.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:05:21.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:05:45.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-18T01:06:30.000Z,Inner Orion Spur,Synuefe RA-E b45-5,,Phadebas,,
2020-09-27T06:26:27.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:26:50.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:26:59.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:27:18.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:28:08.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:28:34.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:29:28.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:34:21.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:39:18.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:43:51.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:43:51.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:49:39.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:49:39.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:49:45.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:49:46.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:50:17.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:50:17.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:50:50.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:50:50.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:50:57.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:50:57.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:50:59.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:51:00.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:52:08.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:52:08.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:52:09.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:52:10.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:52:26.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:52:26.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:53:15.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:53:15.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:53:48.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:53:49.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:55:19.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:55:19.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:06.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:06.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:08.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:08.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:12.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:12.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:21.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:21.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:28.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:29.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:32.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:33.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:45.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:45.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:47.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:47.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:56:53.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:56:53.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:57:03.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:57:04.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:57:05.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:57:05.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:57:13.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:57:14.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:57:30.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:57:30.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:57:50.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:57:50.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:58:07.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:58:07.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:58:10.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:58:11.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:58:13.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:58:13.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:58:32.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:58:32.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:58:59.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:58:59.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:59:09.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:59:09.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:59:12.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:59:12.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:59:17.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T06:59:17.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:59:33.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-09-27T06:59:34.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T07:01:03.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,MarsMinder,,
2020-09-27T07:01:03.000Z,Inner Orion Spur,Synuefe QA-E b45-4,,mISTERASKWHY,,
2020-10-02T19:23:49.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Rogue Roxy,,
2020-10-04T21:03:42.000Z,Inner Orion Spur,Synuefe RL-C b46-6,,Phill P2,,
2020-10-04T21:03:44.000Z,Inner Orion Spur,Synuefe RL-C b46-6,,Phill P2,,
2020-10-05T01:51:08.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Bellicosus,,
2020-10-05T01:59:26.000Z,Inner Orion Spur,Synuefe KU-F b44-4,,Bellicosus,,
